mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_var_0,contrast_var_1,contrast_var_2,contrast_var_3,contrast_var_4,contrast_var_5,contrast_var_6,zcr_mean,zcr_var,tempo,filename,label
-237.23965,146.8258,-24.444063,64.27367,-10.8339815,3.2591314,-1.3375037,2.7255344,5.168943,0.397741,9.61138,2.5067873,3.1193676,7.759573,-1.5198307,1.7340521,0.76727444,-2.4550922,4.009995,-2.002492,5120.836,240.80737,550.2336,197.90211,330.4464,147.72194,211.71548,176.68794,79.28931,113.29008,136.75513,155.5076,94.1149,74.53472,112.94478,95.244576,92.732056,95.34543,76.894516,91.16084,0.2855696,0.23481496,0.18871254,0.2758998,0.24777299,0.32720473,0.20217068,0.22341709,0.30300397,0.21521433,0.24300934,0.2253839,0.11622164,0.08601512,0.054866057,0.1196721,0.06887992,0.13171943,0.05466653,0.07134767,0.12006225,0.062764585,0.10169561,0.07494645,15.66030989392892,14.544323077218396,21.578872809426656,20.30521672174256,21.850459159302392,21.35013366978515,30.07657242374817,24.5885364625671,21.19651072183354,31.224236396071976,32.94549065257004,28.709882595537096,10.148244454086825,12.234107430813225,0.0765237247242647,0.0011421789200964617,99.38401442307692,jazz.00039.wav,jazz
-179.7903,147.7629,-20.479698,58.623974,-23.80918,2.4678257,-3.195293,-9.301368,-5.7592354,-0.42645618,-8.36673,3.102465,-6.851183,-4.383366,-1.1809789,-4.269698,-0.5557314,-3.5810244,1.5018764,-0.60820794,1255.6859,615.11224,507.32034,388.02713,175.36209,181.1028,129.84686,87.68149,74.36332,79.32629,65.712585,77.26916,71.0953,61.34773,54.984543,53.333084,61.698505,109.17098,155.81076,166.7593,0.34821588,0.27661178,0.15278916,0.19416997,0.16647309,0.19588487,0.22390653,0.2745913,0.3315408,0.23175712,0.20326713,0.24084307,0.13875276,0.09939442,0.047688134,0.07745515,0.057360344,0.09095004,0.088509426,0.10963866,0.13480477,0.08594876,0.0861806,0.08686847,14.25422406325398,19.184078680752556,23.580598938214763,21.57997945881501,19.76019468432594,21.736483263469925,33.25917835577835,14.390325786427486,19.36396228589004,19.310787267644717,17.38762592405895,18.253825387127723,12.777038553591781,10.873405548451535,0.0548605904121517,0.0006020053702542746,103.359375,jazz.00040.wav,jazz
-216.31119,134.98279,-35.480675,61.595497,-14.545805,11.04617,1.209309,10.962498,-8.294633,-1.4437149,0.12248735,8.281558,-4.5786414,0.567787,-6.1023593,0.20412967,-0.59292084,-5.035705,-1.2523043,-7.2209473,7651.11,383.9136,867.858,153.47015,218.109,94.93519,73.85933,100.97503,106.67751,113.86039,111.30406,151.27531,111.83185,143.66791,100.0468,81.49409,77.3075,87.92289,121.28725,148.43391,0.3291902,0.20788424,0.35664397,0.4525992,0.3068886,0.29616037,0.23874855,0.3469307,0.22178933,0.262383,0.4028032,0.2767229,0.11328446,0.037238844,0.09806808,0.13197057,0.07557084,0.10166056,0.05270851,0.11664187,0.04713953,0.054725524,0.12833044,0.05694359,15.399759528083411,15.516776588996636,20.035310162367526,22.705775066328506,23.027793142119698,22.400614140987404,32.564470404360335,14.697665260467774,16.254064596858484,22.288957493452436,24.47451215331882,30.15169042118215,15.385250590083022,15.738572701287195,0.10063091077302631,0.002148684709705746,95.703125,jazz.00041.wav,jazz
-206.78493,141.83739,-13.811613,49.346706,-24.811642,11.820209,-12.791096,-16.55724,-8.389539,-1.2063178,-7.6506824,-1.3711842,-9.346774,-7.500101,-2.865562,-6.141148,-0.94135696,-1.3060673,-2.2506692,-3.284735,4669.8184,532.3006,530.75507,160.32977,204.21408,117.0886,98.35493,94.62963,64.44765,44.05254,49.269646,30.658863,51.08115,50.8149,46.597603,58.605637,68.6161,64.20486,97.11274,100.9078,0.2350709,0.18797922,0.27197772,0.28433493,0.27638417,0.37441638,0.3088235,0.32860526,0.20368864,0.27877614,0.35334367,0.3198893,0.091469936,0.049670156,0.09327388,0.08133039,0.06772234,0.12299953,0.07877708,0.11891869,0.052177075,0.09012997,0.1110043,0.09615744,15.861182032375039,18.295989264239097,22.27210828394347,22.078089613602117,21.138965978037515,20.885274713518804,33.73628597007989,17.122036213354637,18.123975888063466,20.46940100224961,19.8432136647792,18.5360001134857,20.930842829727617,20.075083215991445,0.06121202592879257,0.0008593156383466029,129.19921875,jazz.00042.wav,jazz
-173.28468,111.695885,-35.922306,45.8553,-11.438427,19.691587,-8.049166,17.94719,-8.94971,14.695819,-10.342502,4.670976,-11.798712,3.2452495,-7.9869556,0.087449916,-3.5760608,-0.4394751,-2.1039734,-4.893587,2996.3506,465.33707,525.6316,208.1561,82.49646,106.96633,89.47789,90.454796,219.19604,96.47661,81.30476,104.04958,88.40322,88.00467,75.47049,46.665703,67.280945,138.55385,137.99017,131.15326,0.29111412,0.21478587,0.25803393,0.24794693,0.27045754,0.21117432,0.22221419,0.37750658,0.25162974,0.32002962,0.18793556,0.1925693,0.13249443,0.054838333,0.10264122,0.082253136,0.10545755,0.06783717,0.057474356,0.14362423,0.050626826,0.13262065,0.04777105,0.055159643,19.09492303223914,18.88006823709213,22.016817112706125,25.015054834816,22.109825240654644,20.534003269167748,37.33535955009185,21.60092276581548,27.06470269458039,31.29578639074748,31.371505404058507,24.037133892814516,19.560105232648308,11.256292811975225,0.08566917206849846,0.0008314939899196127,151.99908088235293,jazz.00043.wav,jazz
-246.97653,167.98892,-19.801535,22.009905,-0.7347984,15.093262,-1.2836858,4.7284274,-2.0619886,6.532096,-1.3844994,5.6376348,-0.28600574,5.652524,3.1969109,1.862163,7.0115137,5.044913,2.4658363,-0.89810926,3603.8982,793.8103,624.0052,203.8705,137.33456,101.80667,91.093796,94.72129,78.459755,64.30965,65.39863,84.67837,111.11638,84.593445,79.3175,134.27509,148.38205,149.09032,128.58865,163.75488,0.2509288,0.250449,0.43361247,0.33413145,0.3279789,0.26133856,0.18314871,0.27993822,0.227629,0.29744083,0.26787242,0.20501478,0.08156612,0.06164682,0.14310534,0.0878831,0.10517036,0.0927212,0.0466435,0.118803136,0.057724133,0.10666806,0.08876385,0.038317014,20.96700758982818,18.334960110477862,23.147058843751132,23.512718530766595,23.51656537187286,19.87588139517816,30.768947148028854,13.103734224431665,21.719000702482514,20.79565814890601,18.747255834607625,15.584228242905464,14.707712329341382,22.261021671272303,0.04966409878095975,0.0005500178019035097,103.359375,jazz.00044.wav,jazz
-231.32324,174.37616,-19.74984,47.375023,-1.976767,6.666589,-1.1248577,-5.499825,-13.732546,-3.6929958,-6.315067,-1.5051619,-2.6337109,-7.269516,-2.3065696,1.0365752,-1.1124694,-8.569705,-4.047513,-3.9144945,2869.4072,365.42645,537.9946,143.89713,71.89038,51.039173,64.36458,39.06103,58.80166,45.861206,49.64973,32.427433,33.28315,35.310146,35.748085,62.507874,42.710785,57.310287,42.902542,50.158253,0.37892157,0.2854687,0.19929644,0.25644776,0.26832792,0.21247132,0.17813288,0.35595548,0.3408002,0.26832744,0.29494786,0.30477217,0.11459591,0.094000444,0.055383995,0.07856337,0.08316728,0.06717324,0.03708417,0.13287076,0.1204922,0.080746524,0.11693321,0.09567192,17.007204987051576,19.947765446642553,23.536464340228633,22.231804959591248,21.69783547457202,21.021293495176074,29.924343178426042,17.76250818017579,19.336902015793125,15.356888468064511,15.515398841822407,14.371467310687573,12.00195597578623,7.309179106954176,0.04262597051567337,0.00021115070429523702,123.046875,jazz.00045.wav,jazz
-204.23213,147.5966,-25.218628,49.35425,-15.650294,2.7000427,-7.8495536,-10.64235,-4.7988915,-3.6669722,-3.5059485,1.5687526,1.4722061,-2.7254918,-0.2792369,-2.2208846,1.5168805,-1.0502743,-1.7688463,-2.4751627,4037.6084,253.88791,516.4058,116.27738,150.61063,167.62637,89.538025,60.1789,79.79101,74.57037,57.485657,54.717926,105.220276,92.84462,112.4271,116.330215,63.233868,67.538086,73.602264,72.706985,0.25839144,0.19220315,0.19226302,0.35020038,0.22320867,0.2714517,0.24859434,0.25449175,0.2189254,0.1958061,0.35057613,0.24655107,0.09584525,0.06574519,0.04986642,0.14890702,0.05661823,0.11237079,0.08572793,0.098987594,0.086629204,0.049652148,0.13893762,0.063746214,15.917136535952176,15.74661466406421,21.35666815449265,19.56884960048747,21.254365686605375,21.076250349770632,32.14403488564706,15.93159059038693,19.31866603323648,31.156818464700674,15.010848612621556,24.46366467087111,15.456354502532983,11.158194490370136,0.058650061072948914,0.0004181027442979863,107.666015625,jazz.00046.wav,jazz
-201.8075,109.284294,-15.505195,44.283955,-11.047105,18.851799,-11.312692,18.409912,-18.911566,11.226409,-11.899514,6.9697394,-11.650191,7.0859737,-9.120557,9.888988,-5.6546845,-3.3240476,-5.4509797,-0.30501264,2151.2402,517.8487,188.15105,74.904015,58.845474,50.68432,54.300438,39.140118,37.330036,42.532104,33.78463,27.671814,30.512484,32.682404,35.762028,46.645393,44.99507,44.772667,71.16982,66.85145,0.36316425,0.32780036,0.34138393,0.35905403,0.35206598,0.40084937,0.3611008,0.332677,0.35828802,0.3326853,0.36840326,0.40543872,0.07993717,0.077163175,0.07973239,0.100108474,0.08688103,0.11880766,0.08182744,0.084916994,0.08939062,0.09003141,0.09822046,0.1037614,18.24696050120567,15.131913489179675,20.262403457510807,20.87996781643347,20.55854848820627,18.930741353122166,37.59318238674027,17.82930425644602,17.534923077512854,21.447144929669253,24.382009649651806,13.475794012388953,6.8209549512754934,4.084562985055592,0.09357350824787151,0.0019445349558337912,103.359375,jazz.00047.wav,jazz
-204.8289,117.45068,-20.939705,42.00593,-10.364102,19.208967,-11.633759,7.984112,-20.264105,8.785672,-11.69737,5.1714864,-11.2389765,6.061274,-5.141876,7.8284683,-1.1918259,-1.0728695,-3.1602397,-1.5336096,1648.5999,328.48547,139.1164,81.13447,89.49302,77.75352,65.78612,42.270817,48.246174,52.67359,71.06517,80.91377,64.985176,100.302635,109.697586,92.87719,75.74744,82.06982,76.76596,72.57563,0.34054416,0.25821137,0.31491125,0.24919412,0.2939545,0.2502107,0.2976534,0.3442156,0.24368113,0.24902311,0.21841773,0.33156505,0.11063103,0.06636998,0.09460362,0.055013344,0.10637873,0.06787292,0.07005443,0.112073064,0.07609596,0.09327047,0.063644014,0.10938361,20.836626494862596,16.106784167072785,22.22461223998584,21.559326510641625,21.32278643011597,19.364290805915157,36.605837959769374,23.185422115045693,18.561001171024625,24.151128631981344,24.212409920648714,19.274577577618587,10.249463772687838,6.824604598449261,0.0792973285119969,0.0006547030130933773,129.19921875,jazz.00048.wav,jazz
-165.46796,87.24911,24.815533,28.417309,-2.78055,-1.3317889,-14.06644,-4.7474623,-19.206074,-0.5928637,-11.947256,-8.335517,-8.235879,-0.42448306,-6.424987,-1.5306299,2.0240119,-0.4465538,-0.9040556,1.5472667,3310.7925,926.66406,573.64655,284.3258,145.68114,194.70808,149.64124,123.4017,96.92142,239.55553,92.36599,83.75491,62.68132,97.155945,118.57753,163.58994,190.58347,131.89761,138.61919,213.3977,0.12293706,0.106673814,0.18101864,0.18599525,0.27987188,0.35195303,0.20412476,0.20601879,0.24826033,0.3608166,0.17950949,0.09164936,0.06304036,0.033228923,0.08538941,0.07396467,0.1149775,0.15594836,0.07975768,0.09599086,0.09464433,0.16471533,0.06613072,0.024596332,16.700226657317703,20.370120303471722,26.007748017462358,22.771838219536413,21.582333884579906,18.131258173195835,18.38628230535459,17.092381927533282,28.805184928223678,28.47301792853276,17.365382053026092,17.298477576517435,12.184846065217306,11.022431918899144,0.06479514863099846,0.0019386392406858827,123.046875,jazz.00049.wav,jazz
-55.19004,77.47864,8.272335,31.560974,11.512486,11.753404,7.877706,13.5176115,-2.2645762,5.6161685,1.4572818,7.372972,-0.92715424,1.6434429,-6.0775332,1.2362773,3.2791789,2.9196074,2.4114404,1.940294,1005.8955,344.32574,215.637,117.3441,88.331245,48.34609,46.24492,36.40831,38.315857,46.21665,46.455,34.184456,28.919695,28.263552,28.365778,24.87929,36.03021,56.01311,60.168484,41.89151,0.35182223,0.45201048,0.6834779,0.3999118,0.3083187,0.3485051,0.38469484,0.54043126,0.42780492,0.39347035,0.32431254,0.30973685,0.07853037,0.07648034,0.115620404,0.060974013,0.04763491,0.06389864,0.051371455,0.11013772,0.06852383,0.07408836,0.06407273,0.06287409,20.71387612509612,14.302788641201222,16.991575656259567,18.515296555415226,16.666718510421404,17.134924437449172,17.80274089884816,15.373387319106019,14.371733117332031,14.54701076426223,12.354599107698093,5.813989387612114,3.479574638328936,2.7783850048541776,0.08078258030185759,0.0008023664976439437,151.99908088235293,jazz.00050.wav,jazz
-260.89798,138.52455,-16.351122,49.150703,-5.258575,19.354553,2.2062228,5.555695,-7.877213,-0.19809215,-1.6170182,-1.7220757,3.943696,0.23985954,-0.4268878,0.23164405,1.5121374,-2.2414095,-1.4566265,-5.157089,4985.997,447.6126,344.50186,111.36286,219.35793,35.0412,117.856155,49.64295,90.95754,34.440567,47.370537,27.769266,24.119482,27.690498,28.396696,24.127409,35.128544,30.979147,37.54484,69.831604,0.24668622,0.2767002,0.25799587,0.28681904,0.24083234,0.22656961,0.23021992,0.2305417,0.3115688,0.3681642,0.35684538,0.25548512,0.094790116,0.103229135,0.10131158,0.108316936,0.07969528,0.07913471,0.08838595,0.063480414,0.10727982,0.123468995,0.12020696,0.07506172,16.986605191011854,20.39920925914552,22.180660564252705,20.463363548597552,17.675205968549005,17.87554406342332,21.39964286659449,18.945118819275976,30.341064652047613,27.637408230327786,27.693792848821126,17.74596688556362,7.950552813568581,7.706174554450458,0.0424521242501935,0.0004139763368329082,95.703125,jazz.00051.wav,jazz
-91.2162,82.6024,12.171335,36.692253,-0.83736473,13.41514,5.6200523,9.662233,-3.7782636,1.8234929,1.545975,1.2873137,0.82279134,4.3992186,0.55539376,3.8112535,-0.35386616,0.23312406,1.8074713,1.7372178,2186.9097,591.04785,270.22498,111.455315,134.1952,65.15936,55.402496,29.87289,40.72999,43.961452,40.194412,55.643105,37.46436,67.32525,60.674053,59.39518,53.31753,71.82112,77.60132,51.03306,0.43605518,0.36142164,0.42940208,0.37744743,0.3876626,0.3925984,0.33412263,0.39888918,0.32574582,0.3444918,0.26572075,0.33964995,0.13803428,0.07128064,0.11072801,0.0815238,0.096799724,0.11072096,0.068976864,0.10508411,0.058564696,0.102526754,0.0546844,0.07733318,21.884620653079647,16.779596443910375,20.98049194342243,19.70301677205811,19.306743001547417,19.515150490292772,18.093803888161762,17.269128616092928,17.827273771790612,19.57346716438405,16.232077679666528,16.039509614253816,15.509598522309489,7.398539612287596,0.0774182771381579,0.0019812136281482633,107.666015625,jazz.00052.wav,jazz
-141.08891,110.76341,-27.475183,51.973927,-8.664053,28.615349,-1.6129185,9.6620865,-11.18389,6.517714,-9.409994,-0.121636644,-4.9299374,-0.15413304,-2.6613839,-1.8625249,-0.023488332,-4.2459736,-4.2238703,-5.637206,3126.994,886.506,354.86832,101.64174,49.526188,65.48173,51.094307,47.042873,58.876404,44.280796,68.76902,64.875336,73.62049,92.51516,84.5387,86.78645,98.234245,80.75578,100.78333,133.65535,0.25867552,0.16918965,0.2241309,0.4125241,0.3530041,0.46545783,0.2873299,0.32710233,0.44171143,0.28502798,0.29309574,0.22326913,0.0802041,0.047249973,0.053052064,0.12522098,0.075291276,0.15039198,0.055821415,0.07901448,0.12584233,0.051095802,0.091521464,0.050313927,16.968764451511625,17.373432902965344,21.209257864777666,21.595303788076667,21.40062093655335,20.55838973501252,23.348222521199958,21.801101515320166,20.28797122142624,20.974101019504158,22.29719767239063,22.04884592762276,18.39309784210098,3.4474763536226285,0.07951917146381579,0.0022830900271630004,99.38401442307692,jazz.00053.wav,jazz
-142.78775,118.18766,2.8295383,23.896324,4.498091,9.511731,0.90436375,5.136565,-0.054297384,4.300527,-0.69184947,-3.5351803,-4.6626844,-0.45317164,-3.8674612,3.226939,0.49803305,-0.7122736,-4.5877166,-0.79855794,3359.711,1009.3907,494.77362,137.62334,191.8888,98.27596,166.49417,123.81966,108.240204,100.541435,71.8134,69.29095,48.16491,33.381836,41.938786,63.01047,46.69869,55.541008,39.801228,54.833218,0.49232385,0.43623415,0.40431035,0.38508692,0.32565963,0.42480808,0.33392033,0.45828786,0.6478163,0.44777492,0.36919227,0.3847798,0.09492665,0.09930387,0.076005094,0.090937674,0.051547956,0.10203605,0.04619488,0.07557491,0.10378707,0.08887922,0.082589865,0.07028319,23.091948559576654,15.135139712065433,19.681195658025825,19.329891773123325,18.358015839219604,16.540371383079346,46.31468766655529,35.162167861063885,19.933442122285715,23.227141427565673,19.91731594345215,13.3042905291581,5.2246311074451155,5.295910103489878,0.060287617308436535,0.001906664334880661,99.38401442307692,jazz.00054.wav,jazz
-260.35196,180.60806,-15.362777,48.56042,-0.074327424,5.4342794,6.5999103,-9.153326,-10.28985,-2.988407,-5.823055,-2.9312966,-3.617783,-6.6764116,-1.3511277,1.9006733,-2.6857538,-4.6111813,-2.3806977,-3.110714,2639.4182,492.42416,612.25934,204.8757,82.59503,67.84143,70.59458,51.280186,52.152428,58.0391,52.388386,32.265705,38.291576,37.24457,29.890285,44.755447,36.427044,61.63031,44.494797,52.361515,0.40270376,0.23682217,0.32327047,0.20814466,0.274231,0.2041073,0.1880747,0.23564805,0.19331542,0.300078,0.2573895,0.3506925,0.1422363,0.053301536,0.14732227,0.04007556,0.098364405,0.06574205,0.048225224,0.087202385,0.047028318,0.11412474,0.06897599,0.116512686,16.901144988432005,19.922664404142544,23.850165596088086,22.618318172810447,21.53796720836727,22.434674574359732,15.918694286848247,16.629151600793918,24.11820444785328,19.488249320417413,12.327188679154423,14.434658842688014,19.336947756052062,4.463839336450634,0.03778284031540248,0.00013132364094565292,123.046875,jazz.00055.wav,jazz
-38.042522,64.98809,14.297374,21.284706,7.5019083,6.3721075,1.933678,6.556061,-2.9327826,5.597701,2.5014198,3.0295463,0.6087425,1.9923112,-1.7813995,4.5158715,0.06030115,-2.0403488,-3.8632624,-2.045601,1287.0676,312.73923,126.19177,86.88817,54.330925,49.000217,58.713333,48.054592,46.5083,48.94039,53.976757,63.83629,62.09586,57.90532,44.9209,41.640736,33.629707,38.35565,62.965725,60.781796,0.31347293,0.31383285,0.39213693,0.39881283,0.41100338,0.42489752,0.3868827,0.39689055,0.3848558,0.31561497,0.31249356,0.41948864,0.0650379,0.0710196,0.10181764,0.09465463,0.08899414,0.10398351,0.081605464,0.09747242,0.09165796,0.07086386,0.07136354,0.10154012,21.511897477134458,13.37208960786589,18.01372207380764,19.070762397789213,18.386369074530595,17.825900685249312,17.619139438970286,20.341596314247685,12.656612962125061,15.659142876027097,13.49167311157225,8.143791505302314,4.5164533062469445,3.0465109023182597,0.11482508042279412,0.0019260946056747713,123.046875,jazz.00056.wav,jazz
-248.10942,125.98793,-12.599598,30.244165,-1.0903058,-2.2130058,1.9470434,0.2516049,2.6987665,-4.4260936,-6.4816456,-6.51706,-3.9940166,2.3482583,0.361706,-4.0673127,-1.5211642,-3.530002,-6.1920567,-7.346032,3236.8252,401.27057,495.54877,143.37329,102.92299,80.203026,54.045242,51.840973,74.96867,57.479996,95.159935,53.70112,70.053246,57.08515,60.454872,49.051838,72.80298,94.41342,113.72696,90.90844,0.3511657,0.31006274,0.25542927,0.24141565,0.13515997,0.1569852,0.12661776,0.2103074,0.23903652,0.2114752,0.35270002,0.21810405,0.1376954,0.11677607,0.08488611,0.108081296,0.044713084,0.06415077,0.043834668,0.08775252,0.104994476,0.05728738,0.14889574,0.05001595,20.622218110561136,22.355130696123666,25.004724270307243,24.47908141209082,23.087326386375526,20.94258584936586,16.75949982702592,15.382747580252866,34.0368346104728,31.303085413488475,18.243199584180335,16.182179973157552,14.650703301342897,6.500570823421957,0.06180650457140093,0.0013217683895268475,95.703125,jazz.00057.wav,jazz
-190.51927,143.9857,-28.421675,33.79344,-1.2972339,-2.301527,-5.643836,-3.6400135,-10.529327,-2.8581395,-7.707229,-8.583432,-5.3038983,-4.025823,-4.786987,-5.7614465,-3.8844845,-3.64341,-7.224798,-7.6945863,3077.3499,948.6461,563.8975,215.04564,76.304726,53.793587,51.81646,39.13369,50.805286,44.499454,79.374725,46.57105,56.581184,57.936527,52.352287,56.504475,65.00074,61.15296,104.60079,101.29899,0.30907547,0.32357413,0.44780388,0.24304692,0.2746683,0.39715308,0.204096,0.3058117,0.24810356,0.37969682,0.49021146,0.24528995,0.093017824,0.07332128,0.11539849,0.052065846,0.051814318,0.10247224,0.03053092,0.110352494,0.057538763,0.08722186,0.13355182,0.041729197,16.94001039289054,13.138033461348611,18.33231674597873,20.48928821341889,22.088739758650185,21.8801650829647,16.60709280943178,19.166385868126273,10.52222096142645,14.389252019179757,14.128742296928573,21.61582085489042,14.822583922971345,7.754132811582879,0.09965699375967492,0.003182696061989527,123.046875,jazz.00058.wav,jazz
-179.3741,114.49272,28.196646,35.979305,11.041098,12.684317,3.8171391,8.518316,-0.014726858,5.4623327,1.0599641,2.632229,-3.7399514,-0.2982773,-0.73307246,2.5585303,0.18569829,1.5453789,-1.2458051,1.3971,4200.6406,838.08563,519.4519,106.757355,88.909,80.877815,69.6015,69.88579,113.42291,75.33644,69.71171,52.463974,69.213,78.36246,81.134094,75.4778,81.43439,78.70021,102.83242,93.443954,0.28850365,0.27772543,0.39917567,0.36454532,0.28870502,0.32495987,0.27923226,0.40243754,0.3161394,0.25685388,0.32594666,0.28387296,0.10759414,0.0771232,0.13793878,0.12842725,0.07759049,0.10818485,0.060855687,0.13468263,0.09987693,0.0653556,0.11448981,0.086936936,20.736113397164697,17.431851602702935,22.645457434916807,20.721685738532813,17.967843583518885,16.677773252838143,16.400986499803626,21.977318461240394,21.41487790491695,29.744457617723345,25.790172391223873,19.79947777807994,12.512758971225736,4.192843384630173,0.03827792424535604,0.0007327574067185758,107.666015625,jazz.00059.wav,jazz
-190.39607,129.50662,-7.83752,20.721296,2.1918201,7.7923746,6.1902175,1.3512999,-1.59206,2.0195136,-1.9929138,1.1642932,-1.3514087,6.4100657,-0.2019436,-1.5658294,2.2416732,2.0431113,0.17354241,1.1741321,2347.3125,556.49225,439.7968,198.7877,64.36902,65.28605,46.258785,56.09004,53.427536,48.548195,42.403282,44.686947,61.02467,58.517597,63.7735,90.22987,85.65613,87.60453,114.2062,163.1938,0.24371423,0.26918647,0.27070576,0.2843349,0.25448832,0.41851282,0.28906095,0.32454953,0.27392095,0.2498238,0.29911274,0.24224886,0.06217277,0.1031135,0.0825561,0.10433088,0.06287097,0.14056844,0.070115626,0.12864614,0.07977072,0.07721444,0.10920196,0.06026754,19.81757109998207,19.07102134756056,22.865117692136288,23.210982525445523,20.50372861847195,17.411581185454118,14.83247000481972,16.006139088602602,21.137342732508046,21.157689938907087,18.185407636544348,14.159641273885427,7.449730369215573,1.5556115239308568,0.052423719282120744,0.00043309455035415637,95.703125,jazz.00060.wav,jazz
-23.235779,82.91702,2.0489416,29.505756,6.599293,6.4949236,-0.69669986,6.1728396,-3.422003,5.594521,-0.37699118,3.266179,-0.20612173,0.31981874,-1.6405317,1.4783798,-5.332356,-0.037779015,-1.0947468,-0.042596113,1366.6754,281.4971,226.7098,95.252815,50.98325,53.49382,47.394753,46.43779,44.074013,42.43248,37.023357,39.31827,49.593353,50.52966,41.761814,37.86607,42.581142,36.182312,43.25132,54.761696,0.43953368,0.42093074,0.37622392,0.41835594,0.3413089,0.39363354,0.3839992,0.41944584,0.36571425,0.3013076,0.2904002,0.29168496,0.10228238,0.09440438,0.079552904,0.10413136,0.070160694,0.08697751,0.08297129,0.10365693,0.07684702,0.062504284,0.06673014,0.05414876,20.013473888483777,14.50658651802931,18.92131590188563,20.857360231708142,19.386198413451456,17.92587921294167,17.41552858277439,15.053820700512695,12.970528962320657,19.08983204095553,16.05216148251353,9.728986433723476,5.869783303993712,2.0859983832813174,0.09449413760158669,0.001130469121466471,172.265625,jazz.00061.wav,jazz
-168.12323,108.27153,-14.1499405,30.45763,3.894506,4.6765637,3.1879177,1.9276344,-1.1426724,0.23471792,-5.2468896,-2.5546734,-7.2195997,2.7779326,-7.115771,-4.6758766,-4.034606,-1.612677,-2.0187652,-5.0494366,2931.4119,352.34912,566.8884,218.32709,71.737015,58.090607,44.442574,49.04398,45.90015,35.445377,38.416645,37.739197,37.648922,77.75744,46.467655,36.354046,54.703613,50.4334,46.004482,49.566357,0.39274573,0.23993315,0.17712869,0.16752557,0.24607857,0.3589084,0.25527188,0.3616301,0.33944646,0.25221345,0.3143788,0.32259282,0.14252487,0.07171112,0.034488443,0.039897233,0.072852366,0.12704055,0.06039906,0.10880108,0.094966866,0.061561767,0.121575154,0.06469661,19.678842406654507,20.408900318382358,23.03167303605993,22.340496529813784,20.89510302068246,19.231331626815603,16.584040872985316,14.034301737034257,21.76504972410261,21.722293063796034,19.443808926375564,20.192814733463088,11.42912342604346,5.715522717057737,0.06752226743904799,0.0005779265641850772,151.99908088235293,jazz.00062.wav,jazz
-51.34779,85.20031,3.6435585,22.86177,-1.5293605,6.1102853,2.4109147,3.644935,-1.863228,4.3669353,1.0871078,0.7797647,-0.7364632,0.4121071,-3.3764596,1.4221644,0.40555272,3.6520278,-1.3677119,1.2190789,1020.5678,222.60387,243.56631,63.76724,57.554832,33.43325,28.994343,30.517822,32.252766,36.127438,37.21402,47.00839,33.752388,29.34076,34.966812,45.768635,48.27613,56.365288,46.931587,43.871758,0.3385026,0.3900491,0.4669598,0.39595565,0.42195475,0.47184664,0.35695004,0.36860296,0.32101727,0.37413076,0.34921175,0.31130415,0.08631546,0.102624565,0.112595245,0.07910174,0.08606703,0.10494945,0.06728236,0.09453172,0.065151945,0.08860225,0.077136405,0.06145707,19.075947654965297,13.516068158665854,17.298456812848404,18.250087863810627,17.650820447725906,16.933251446003524,16.177554486708168,15.640534777800307,13.398528000244557,18.392788761811666,15.818187633646081,11.474071830380034,5.5521193584245525,2.887038855690552,0.09815057807662539,0.0009479142198358868,123.046875,jazz.00063.wav,jazz
